Post Date;Value Date;Branch;Journal No.;Description;Debit;Credit
24/06/18 03.59.51;24/06/18 03.59.51;767;336925;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301522 JATIASIH 2;0;1,013,000.00
24/06/18 03.59.51;24/06/18 03.59.51;767;336933;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301510 LT AGUNG 1;0;1,054,500.00
24/06/18 03.59.52;24/06/18 03.59.52;767;336954;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301519 SETU;0;209,000.00
24/06/18 03.59.52;24/06/18 03.59.52;767;336955;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301507 AMPERA 2;0;874,000.00
24/06/18 03.59.52;24/06/18 03.59.52;767;336970;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301523 JATIASIH 1;0;750,500.00
24/06/18 03.59.52;24/06/18 03.59.52;767;336977;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301511 GEDONG 2;0;456,000.00
24/06/18 03.59.52;24/06/18 03.59.52;767;337007;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301508 AMPERA 1;0;1,529,500.00
24/06/18 03.59.52;24/06/18 03.59.52;767;337032;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301524 CIKUNIR 2;0;3,887,500.00
24/06/18 03.59.52;24/06/18 03.59.52;767;337045;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301512 GEDONG 1;0;693,500.00
24/06/18 03.59.52;24/06/18 03.59.52;767;337049;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301509 LT AGUNG 2;0;1,615,000.00
24/06/18 03.59.52;24/06/18 03.59.52;767;337057;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301525 CIKUNIR 4;0;1,400,000.00
24/06/18 03.59.52;24/06/18 03.59.52;767;337059;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301513 KP RAMBUTAN;0;503,500.00
24/06/18 03.59.52;24/06/18 03.59.52;767;337068;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301501 VETERAN;0;503,500.00
24/06/18 03.59.53;24/06/18 03.59.53;767;337115;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301526 KALIMALANG 2;0;733,500.00
24/06/18 03.59.53;24/06/18 03.59.53;767;337124;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301514 PS REBO;0;4,178,500.00
24/06/18 03.59.53;24/06/18 03.59.53;767;337128;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301502 CIPUTAT 2;0;1,083,000.00
24/06/18 03.59.53;24/06/18 03.59.53;767;337131;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301530 CAKUNG 1;0;505,500.00
24/06/18 03.59.53;24/06/18 03.59.53;767;337153;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301527 KALIMALANG 1;0;342,000.00
24/06/18 03.59.53;24/06/18 03.59.53;767;337163;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301515 DUKUH 1;0;1,829,000.00
24/06/18 03.59.53;24/06/18 03.59.53;767;337164;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301503 CIPUTAT 1;0;921,500.00
24/06/18 03.59.53;24/06/18 03.59.53;767;337177;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301528 BINTARA;0;1,187,500.00
24/06/18 03.59.53;24/06/18 03.59.53;767;337179;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301516 DUKUH 3;0;1,632,000.00
24/06/18 03.59.53;24/06/18 03.59.53;767;337182;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301504 PD PINANG;0;1,349,000.00
24/06/18 03.59.53;24/06/18 03.59.53;767;337185;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301520 JATIWARNA 2;0;1,092,500.00
24/06/18 03.59.53;24/06/18 03.59.53;767;337198;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301529 CAKUNG 2;0;769,500.00
24/06/18 03.59.53;24/06/18 03.59.53;767;337204;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301517 BMB APUS 2;0;513,000.00
24/06/18 03.59.53;24/06/18 03.59.53;767;337205;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301505 FATMAWATI 2;0;883,500.00
24/06/18 03.59.54;24/06/18 03.59.54;767;337212;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 2 000301521 JATIWARNA 1;0;456,000.00
24/06/18 08.59.53;24/06/18 08.59.53;767;747709;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301506 FATMAWATI 1;0;171,000.00
24/06/18 08.59.53;24/06/18 08.59.53;767;747722;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301516 DUKUH 3;0;192,000.00
24/06/18 08.59.53;24/06/18 08.59.53;767;747756;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301519 SETU;0;57,000.00
24/06/18 08.59.53;24/06/18 08.59.53;767;747758;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301529 CAKUNG 2;0;28,500.00
24/06/18 08.59.53;24/06/18 08.59.53;767;747764;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301505 FATMAWATI 2;0;114,000.00
24/06/18 08.59.54;24/06/18 08.59.54;767;747780;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301508 AMPERA 1;0;323,000.00
24/06/18 08.59.54;24/06/18 08.59.54;767;747787;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301518 BMB APUS 1;0;85,500.00
24/06/18 08.59.54;24/06/18 08.59.54;767;747820;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301507 AMPERA 2;0;133,000.00
24/06/18 08.59.54;24/06/18 08.59.54;767;747873;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301530 CAKUNG 1;0;76,000.00
24/06/18 08.59.54;24/06/18 08.59.54;767;747895;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301509 LT AGUNG 2;0;152,000.00
24/06/18 08.59.55;24/06/18 08.59.55;767;747962;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301521 JATIWARNA 1;0;76,000.00
24/06/18 08.59.55;24/06/18 08.59.55;767;748000;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301510 LT AGUNG 1;0;323,000.00
24/06/18 08.59.55;24/06/18 08.59.55;767;748006;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301520 JATIWARNA 2;0;199,500.00
24/06/18 08.59.55;24/06/18 08.59.55;767;748020;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301523 JATIASIH 1;0;85,500.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748056;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301512 GEDONG 1;0;95,000.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748059;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301522 JATIASIH 2;0;61,000.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748086;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301525 CIKUNIR 4;0;266,000.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748091;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301535 VETERAN 2;0;66,500.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748092;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301501 VETERAN;0;104,500.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748100;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301511 GEDONG 2;0;9,500.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748121;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301538 PULO GEBANG;0;133,000.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748122;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301514 PS REBO;0;817,000.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748124;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301524 CIKUNIR 2;0;1,035,000.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748142;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301527 KALIMALANG 1;0;95,000.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748145;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301503 CIPUTAT 1;0;275,500.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748150;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301513 KP RAMBUTAN;0;9,500.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748161;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301516 DUKUH 3;0;480,000.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748163;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301526 KALIMALANG 2;0;38,000.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748168;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301502 CIPUTAT 2;0;133,000.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748178;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301529 CAKUNG 2;0;152,000.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748181;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301505 FATMAWATI 2;0;247,000.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748185;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301515 DUKUH 1;0;80,000.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748195;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301518 BMB APUS 1;0;180,500.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748196;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301528 BINTARA;0;104,500.00
24/06/18 08.59.56;24/06/18 08.59.56;767;748201;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301504 PD PINANG;0;123,500.00
24/06/18 08.59.57;24/06/18 08.59.57;767;748215;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301507 AMPERA 2;0;104,500.00
24/06/18 08.59.57;24/06/18 08.59.57;767;748218;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301517 BMB APUS 2;0;47,500.00
24/06/18 08.59.57;24/06/18 08.59.57;767;748243;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301506 FATMAWATI 1;0;97,000.00
24/06/18 08.59.57;24/06/18 08.59.57;767;748261;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301509 LT AGUNG 2;0;228,000.00
24/06/18 08.59.57;24/06/18 08.59.57;767;748284;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301508 AMPERA 1;0;104,500.00
24/06/18 08.59.57;24/06/18 08.59.57;767;748333;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301520 JATIWARNA 2;0;199,500.00
24/06/18 08.59.57;24/06/18 08.59.57;767;748334;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301530 CAKUNG 1;0;38,000.00
24/06/18 08.59.58;24/06/18 08.59.58;767;748397;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301522 JATIASIH 2;0;201,500.00
24/06/18 08.59.58;24/06/18 08.59.58;767;748431;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301535 VETERAN 2;0;171,000.00
24/06/18 08.59.58;24/06/18 08.59.58;767;748438;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301511 GEDONG 2;0;47,500.00
24/06/18 08.59.58;24/06/18 08.59.58;767;748442;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301521 JATIWARNA 1;0;38,000.00
24/06/18 08.59.58;24/06/18 08.59.58;767;748457;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301524 CIKUNIR 2;0;1,122,500.00
24/06/18 08.59.58;24/06/18 08.59.58;767;748462;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301534 LT AGUNG 3;0;9,500.00
24/06/18 08.59.58;24/06/18 08.59.58;767;748465;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301510 LT AGUNG 1;0;190,000.00
24/06/18 08.59.58;24/06/18 08.59.58;767;748473;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301513 KP RAMBUTAN;0;152,000.00
24/06/18 08.59.58;24/06/18 08.59.58;767;748476;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301523 JATIASIH 1;0;47,500.00
24/06/18 08.59.58;24/06/18 08.59.58;767;748493;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301526 KALIMALANG 2;0;171,000.00
24/06/18 08.59.58;24/06/18 08.59.58;767;748500;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301502 CIPUTAT 2;0;180,500.00
24/06/18 08.59.58;24/06/18 08.59.58;767;748506;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301512 GEDONG 1;0;171,000.00
24/06/18 08.59.58;24/06/18 08.59.58;767;748514;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301515 DUKUH 1;0;464,000.00
24/06/18 08.59.58;24/06/18 08.59.58;767;748515;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301525 CIKUNIR 4;0;112,000.00
24/06/18 08.59.58;24/06/18 08.59.58;767;748517;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301501 VETERAN;0;76,000.00
24/06/18 08.59.58;24/06/18 08.59.58;767;748534;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301528 BINTARA;0;199,500.00
24/06/18 08.59.59;24/06/18 08.59.59;767;748536;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301538 PULO GEBANG;0;161,500.00
24/06/18 08.59.59;24/06/18 08.59.59;767;748537;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301504 PD PINANG;0;285,000.00
24/06/18 08.59.59;24/06/18 08.59.59;767;748542;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301514 PS REBO;0;399,000.00
24/06/18 08.59.59;24/06/18 08.59.59;767;748548;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 23062018 3 000301517 BMB APUS 2;0;47,500.00
24/06/18 08.59.59;24/06/18 08.59.59;767;748552;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301527 KALIMALANG 1;0;19,000.00
24/06/18 08.59.59;24/06/18 08.59.59;767;748560;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 3 000301503 CIPUTAT 1;0;76,000.00
24/06/18 18.04.50;24/06/18 18.04.50;767;536835;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301528 BINTARA;0;1,140,000.00
24/06/18 18.04.50;24/06/18 18.04.50;767;536846;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301516 DUKUH 3;0;1,024,000.00
24/06/18 18.04.50;24/06/18 18.04.50;767;536851;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301504 PD PINANG;0;541,500.00
24/06/18 18.04.50;24/06/18 18.04.50;767;536889;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301529 CAKUNG 2;0;294,500.00
24/06/18 18.04.50;24/06/18 18.04.50;767;536893;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301517 BMB APUS 2;0;332,500.00
24/06/18 18.04.50;24/06/18 18.04.50;767;536895;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301505 FATMAWATI 2;0;646,000.00
24/06/18 18.04.51;24/06/18 18.04.51;767;536938;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301518 BMB APUS 1;0;638,500.00
24/06/18 18.04.51;24/06/18 18.04.51;767;536943;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301506 FATMAWATI 1;0;617,500.00
24/06/18 18.04.51;24/06/18 18.04.51;767;536974;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301519 SETU;0;123,500.00
24/06/18 18.04.51;24/06/18 18.04.51;767;536978;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301507 AMPERA 2;0;598,500.00
24/06/18 18.04.51;24/06/18 18.04.51;767;537015;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301508 AMPERA 1;0;902,500.00
24/06/18 18.04.51;24/06/18 18.04.51;767;537038;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301509 LT AGUNG 2;0;1,358,500.00
24/06/18 18.04.52;24/06/18 18.04.52;767;537088;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301530 CAKUNG 1;0;346,000.00
24/06/18 18.04.52;24/06/18 18.04.52;767;537156;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301520 JATIWARNA 2;0;1,263,500.00
24/06/18 18.04.52;24/06/18 18.04.52;767;537207;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301521 JATIWARNA 1;0;408,500.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537260;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301534 LT AGUNG 3;0;190,000.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537263;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301522 JATIASIH 2;0;1,186,000.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537268;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301510 LT AGUNG 1;0;923,500.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537282;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301535 VETERAN 2;0;484,500.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537283;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301523 JATIASIH 1;0;393,500.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537288;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301511 GEDONG 2;0;408,500.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537319;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301524 CIKUNIR 2;0;2,933,500.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537323;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301512 GEDONG 1;0;465,500.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537347;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301525 CIKUNIR 4;0;616,000.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537349;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301513 KP RAMBUTAN;0;323,000.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537351;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301501 VETERAN;0;389,500.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537369;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301538 PULO GEBANG;0;1,026,000.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537371;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301526 KALIMALANG 2;0;693,500.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537381;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301514 PS REBO;0;2,725,000.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537383;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301502 CIPUTAT 2;0;788,500.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537409;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301527 KALIMALANG 1;0;256,500.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537412;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301515 DUKUH 1;0;1,280,000.00
24/06/18 18.04.53;24/06/18 18.04.53;767;537414;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 1 000301503 CIPUTAT 1;0;636,500.00
25/06/18 03.59.50;25/06/18 03.59.50;767;430087;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 2 000301528 BINTARA;0;978,500.00
25/06/18 03.59.51;25/06/18 03.59.51;767;430096;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 2 000301516 DUKUH 3;0;1,888,000.00
25/06/18 03.59.51;25/06/18 03.59.51;767;430103;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 2 000301504 PD PINANG;0;1,092,500.00
25/06/18 03.59.51;25/06/18 03.59.51;767;430147;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 2 000301529 CAKUNG 2;0;769,500.00
25/06/18 03.59.51;25/06/18 03.59.51;767;430150;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 2 000301517 BMB APUS 2;0;712,500.00
25/06/18 03.59.51;25/06/18 03.59.51;767;430151;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 24062018 2 000301505 FATMAWATI 2;0;779,000.00
